Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/vf0	loss/vf1	loss/vf_total	loss/kl	loss/step_size	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
34550400	1.5	28320.0	9314740.122163402	-3.6117292024211656	332.90574641568617	1220.0	0.004009996273096528	248.37679037486927	-0.1306121716135351	-0.0008223634034481009	-0.0005270519469821044	2.208873809195211e-06	0.01870387466624379	0.018706083297729492	0.0009036150149768218	4.544071853160858	-7.691568851470947	113280.0	-3.6107993460572336	332.9057353323634	1220.0	63313.54811310768	6703.136706829071	515.4363026014446	37600.52066707611	19009.8907392025	610.3188290231724	134.0	34550400.0
34574800	1.5	28340.0	9321398.237609096	-3.6105802171306385	332.9057722847298	1220.0	0.004007333466064862	248.5424971413682	-0.17348487239392085	0.00016649117754852227	-0.0006945445509307369	2.0602019930038296e-06	0.018702439032495022	0.01870449958369136	0.0007407375960610807	3.089221477508545	-7.69162905216217	113360.0	-3.6117135102824935	332.9056752568407	1220.0	63349.50605511665	6706.841006755829	515.5154261920427	37621.899325847626	19020.7657225132	610.4020700735118	133.0	34574800.0
34599200	1.5	28360.0	9328056.351385903	-3.611606815234481	332.90568884030347	1220.0	0.004004674364418191	248.70819322666264	-0.22910944755692952	-0.0009287205859571657	-0.0009212279827324893	8.285228761906183e-05	0.0193762700073421	0.019459122326225042	0.000992282060906291	3.199684977531433	-7.6903756856918335	113440.0	-3.6121467073039786	332.90553603008925	1220.0	63384.75547528267	6710.468355894089	515.6003748920157	37642.69759392738	19031.589525461197	610.4920195487281	132.0	34599200.0
34623600	1.5	28380.0	9334714.46233708	-3.6118330389513886	332.9055475588915	1220.0	0.004002018795387791	248.8738889363715	-0.23243112170793978	0.00030862524251684675	-0.00092895863231654	3.14451892222678e-05	0.019287809263914824	0.01931925443932414	0.0007432931524817832	2.84031742811203	-7.689859628677368	113520.0	-3.612610004830019	332.9054182562314	1220.0	63421.22175717354	6714.455744743347	515.6575799476574	37664.06791496277	19042.698097467422	610.5726429966129	131.0	34623600.0
34648000	1.5	28400.0	9341372.569384191	-3.6131917832520957	332.90535235550817	1220.0	0.00399936679061632	249.0395818523801	-0.1200091420694207	-0.0006353631825666284	-0.00048250166193658517	2.9803186407661997e-05	0.018731476739048958	0.018761279992759228	0.0005419175686256494	3.1256223320961	-7.690392851829529	113600.0	-3.612526681669213	332.90537402863043	1220.0	63457.44506120682	6718.39453792572	515.7184473821843	37685.57542681694	19053.475096464157	610.6552661783312	130.0	34648000.0
34672400	1.5	28420.0	9348030.676733553	-3.612498011623976	332.9053674681215	1220.0	0.003996718106069952	249.20528680300615	-0.1547874734758352	0.00045999614752645357	-0.0006168034576214954	1.645553751927764e-06	0.018969467841088772	0.018971113953739405	0.0005331634602043778	3.2173781394958496	-7.689264297485352	113680.0	-3.6149916595339504	332.9050541315144	1220.0	63492.99024820328	6722.061493873596	515.8001013766386	37706.67626810074	19064.252486228943	610.7421661188814	129.0	34672400.0
34696800	1.5	28440.0	9354688.777554365	-3.614967823364524	332.9050410406135	1220.0	0.003994073250765762	249.37097149088973	-0.09620258159569062	0.0008113566569729613	-0.0003809995298985902	1.01987974687745e-06	0.018734068144112825	0.01873508794233203	0.0008231910760514438	6.436281085014343	-7.686741948127747	113760.0	-3.6133349890695405	332.9052105206557	1220.0	63528.895648002625	6725.972564935684	515.862942719746	37727.72656226158	19075.19652080536	610.8277200675114	128.0	34696800.0
34721200	1.5	28460.0	9361346.881581198	-3.613227571152308	332.90520134171624	1220.0	0.003991431225194273	249.536698136726	-0.09337292902904437	0.0003509049137946363	-0.00037129098908395	2.8237640776751505e-06	0.018911759834736586	0.01891458360478282	0.0008267262310255319	7.55076801776886	-7.68433153629303	113840.0	-3.615310883573664	332.9050179368925	1220.0	63564.63842511177	6729.7222719192505	515.9380817969158	37748.87661218643	19086.03954100609	610.913191222323	127.0	34721200.0
34745600	1.5	28480.0	9368004.980991932	-3.6156770598079766	332.9049705366666	1220.0	0.003988793515704186	249.70237305163158	-0.3894873018831504	-0.00015425414707337382	-0.0015541997695450865	0.00012226183281427438	0.019659266341477633	0.019781528040766716	0.0009227210248354822	1.6582923233509064	-7.682973146438599	113920.0	-3.615086531902656	332.9050481394951	1220.0	63600.220593214035	6733.504614830017	516.0106361771184	37769.742379426956	19096.97359895706	611.0006425060202	126.0	34745600.0
34770000	1.5	28500.0	9374663.081811424	-3.615006193095175	332.9050409746021	1220.0	0.003986158683614586	249.8680861378092	-0.07192837969873267	-0.0008414905328208988	-0.0002900722661320909	1.1759475313510848e-06	0.01982177048921585	0.019822946283966303	0.0008766203245613724	8.717015266418457	-7.684707164764404	114000.0	-3.61572834293789	332.90496469312893	1220.0	63635.80169916153	6737.168984651566	516.092146110808	37790.83961057663	19107.793103933334	611.0867404223784	125.0	34770000.0
34794400	1.5	28520.0	9381321.181758039	-3.6152383043690457	332.90499733074313	1220.0	0.003983527644559776	250.03377941048808	-0.13261230652938139	-9.076630638804595e-05	-0.0005286263567420568	3.9984047646157705e-06	0.018897890113294125	0.01890188828110695	0.0007329715299420059	3.6136937737464905	-7.687970876693726	114080.0	-3.615374923015939	332.9050028541823	1220.0	63671.51726102829	6740.870024681091	516.1707594509822	37811.714651584625	19118.932584762573	611.1716920334892	124.0	34794400.0
34818800	1.5	28540.0	9387979.281685926	-3.615301201907299	332.9049963943318	1220.0	0.003980899930955681	250.19948186186468	-0.373908846949945	0.0004136861012780102	-0.001486846957182708	1.2121214297167171e-05	0.018762861844152212	0.01877498347312212	0.0008988181507447734	1.8607036769390106	-7.68846070766449	114160.0	-3.615399665230641	332.9050222132499	1220.0	63707.20163822174	6744.56492972374	516.2497561043748	37832.69963669777	19129.937071800232	611.2568169585019	123.0	34818800.0
34843200	1.5	28560.0	9394637.382479265	-3.615132600858858	332.90503966696537	1220.0	0.003978275577969184	250.36519087259322	-0.3751295485823789	-0.00014438018097095995	-0.001492943149777215	9.396463269695232e-07	0.01869400031864643	0.018694940023124218	0.000820041837869212	1.6184120774269104	-7.68891966342926	114240.0	-3.6151740529258767	332.905027341938	1220.0	63742.96078205109	6748.341957807541	516.3223828586208	37853.651342630386	19140.96748161316	611.3419252341574	122.0	34843200.0
34867600	1.5	28580.0	9401295.48292963	-3.6150839648806796	332.9050225182754	1220.0	0.003975654867517624	250.5308881991545	-0.2178152508984823	0.002211209935857106	-0.0008571672801431229	0.00013744171306484532	0.01868230290710926	0.01881974469870329	0.000878670864040032	2.4102363288402557	-7.688732028007507	114320.0	-3.6143224580364	332.9052704394572	1220.0	63778.60811305046	6751.963770866394	516.4067993144146	37874.85932159424	19151.78502058983	611.4264726989651	121.0	34867600.0
34892000	1.5	28600.0	9407953.58783269	-3.6145885906427724	332.9052451529341	1220.0	0.00397303699686544	250.6966242169298	-0.15748288729884585	-0.00016294514600656562	-0.0006263327320376651	1.0559516397279367e-05	0.01871041487902403	0.018720974680036306	0.0006455951515818015	3.144208252429962	-7.688812732696533	114400.0	-3.6128780102011135	332.9054432134217	1220.0	63814.82058215141	6755.679754734039	516.4839256264249	37896.01712870598	19163.123698711395	611.5058778318322	120.0	34892000.0
34916400	1.5	28620.0	9414611.696662609	-3.6128578839899084	332.90544149594746	1220.0	0.003970422983140707	250.8623341256639	-0.2827717136017611	0.0001843655738524852	-0.0011219912478911132	0.00021344722057392573	0.018789321184158325	0.019002768211066723	0.0009045301558217034	2.870508551597595	-7.6893064975738525	114480.0	-3.6131055594361396	332.905436326699	1220.0	63850.18264007568	6759.370117902756	516.5629251092643	37916.88377690315	19173.928745269775	611.5940281361238	119.0	34916400.0
34940800	1.5	28640.0	9421269.804361895	-3.6134195888374565	332.90538496433754	1220.0	0.003967812874097569	251.02801435726423	-0.07954665883581669	-0.0020999991621861724	-0.00032395865222722975	1.1208496999870476e-05	0.019034731667488813	0.01904594013467431	0.0008600825240137056	7.843692719936371	-7.692203521728516	114560.0	-3.6137372224406974	332.90537178205057	1220.0	63885.90165019035	6762.993907928467	516.646924064767	37937.97618699074	19184.93155527115	611.6775455068326	118.0	34940800.0
34965200	1.5	28660.0	9427927.91214478	-3.613475759509401	332.9053891442683	1220.0	0.003965205831469289	251.19371767882595	-0.12904477487211352	0.0002025275684098271	-0.0005108860432891937	2.3163896315736565e-05	0.019936008844524622	0.019959172699600458	0.0007291655638255179	4.17630136013031	-7.693486571311951	114640.0	-3.6139192903117907	332.90538900334445	1220.0	63921.37629890442	6766.6576409339905	516.7277828345075	37958.909501075745	19195.809156894684	611.7640121586703	117.0	34965200.0
34989600	1.5	28680.0	9434586.019833786	-3.61405753505194	332.9053844503525	1220.0	0.003962602232625271	251.35941971836226	-0.3057162464861989	-7.824526474120574e-05	-0.0012117418861131157	4.764505692378407e-05	0.018665673676878214	0.01871331874281168	0.0008953834330895916	2.6020390391349792	-7.693855285644531	114720.0	-3.6136203909791074	332.90541735700293	1220.0	63957.08544206619	6770.324985027313	516.8082784412873	37979.826753139496	19206.933703899384	611.8479123552675	116.0	34989600.0
35014000	1.5	28700.0	9441244.127861936	-3.6137322750123304	332.9054014074487	1220.0	0.003960002000387025	251.5251249626304	-0.1811372584141111	0.00095332137622961	-0.0007135288102842474	2.7038108498800284e-06	0.01977661019191146	0.019779313821345568	0.0008523990982212126	3.6602954864501953	-7.695590257644653	114800.0	-3.614506184029239	332.90527772566173	1220.0	63992.60735797882	6773.998893022537	516.8881860324141	38000.890025138855	19217.71843981743	611.9337911100099	115.0	35014000.0
35038400	1.5	28720.0	9447902.23327978	-3.6144383953302706	332.90527089223315	1220.0	0.003957405348033704	251.69081937660616	-0.24389134835757886	-0.0006390230021904308	-0.0009677057718844861	1.7176977280541905e-06	0.01971730776131153	0.019719025120139122	0.0007305934414034709	2.3939014673233032	-7.696938395500183	114880.0	-3.615644580486564	332.9051314157683	1220.0	64028.46719908714	6777.677328109741	516.9676616896725	38021.96770119667	19228.82216978073	612.0160102413241	114.0	35038400.0
35062800	1.5	28740.0	9454560.335645955	-3.615637971019337	332.90511830875926	1220.0	0.003954812090731847	251.85651430658686	-0.17707117920281235	-6.368620844199313e-05	-0.0007005350769633267	0.0001278384586953507	0.01869199937209487	0.018819838296622038	0.0009043658501468599	3.7500194311141968	-7.6971670389175415	114960.0	-3.613728199410098	332.90533826325066	1220.0	64063.72576212883	6781.333077907562	517.0487807807093	38042.78099107742	19239.611693143845	612.1043196168415	113.0	35062800.0
35087200	1.5	28760.0	9461218.442848515	-3.61355056110717	332.9053601280244	1220.0	0.00395222154224608	252.02225325954063	-0.17010543275685563	7.781601397027771e-06	-0.0006722635936357579	4.781565027656143e-05	0.01869637379422784	0.018744189757853746	0.000645149004412815	2.9053919911384583	-7.6968618631362915	115040.0	-3.6140533336874414	332.9053144806162	1220.0	64099.74073219299	6785.0816469192505	517.1227381756158	38064.066064834595	19250.593020439148	612.1854436540686	112.0	35087200.0
35111600	1.5	28780.0	9467876.549336663	-3.6139263011584397	332.9053244074328	1220.0	0.0039496353565611104	252.18792995378828	-0.3106965680542544	-0.0001929018424000617	-0.0012279000013195596	3.3161195034381308e-06	0.018695802427828312	0.018699118867516518	0.0009173176513286307	2.262676328420639	-7.696615219116211	115120.0	-3.614583780057884	332.9052838552409	1220.0	64135.2563560009	6788.808614015579	517.1982596108494	38085.02586388588	19261.42187809944	612.2715770988127	111.0	35111600.0
35136000	1.5	28800.0	9474534.655176159	-3.6145596950562746	332.9052919748416	1220.0	0.003947052174224645	252.35363097814613	-0.1328080209356841	-0.0006624320059771538	-0.000526814847882473	2.5142743709238857e-06	0.018897815141826868	0.018900329247117043	0.0008119122358039021	4.576131224632263	-7.6962820291519165	115200.0	-3.613139474637962	332.90540714249244	1220.0	64171.12430214882	6792.445832967758	517.2805328746856	38106.22728872299	19272.45118045807	612.3528972329341	110.0	35136000.0
35160400	1.5	28820.0	9481192.76316287	-3.6131588264541206	332.90539933551946	1220.0	0.003944472092012811	252.5193497819156	-0.20250178223994908	0.0005682464375553753	-0.0007965211667314981	9.248865478639345e-05	0.019063683692365885	0.01915617287158966	0.0006878970671095885	2.9321755170822144	-7.6958006620407104	115280.0	-3.615327696127839	332.9051013677117	1220.0	64206.55142402649	6796.140451908112	517.3583484450829	38127.19999265671	19283.21097946167	612.4394409417449	109.0	35160400.0
35184800	1.5	28840.0	9487850.866227195	-3.614878872504529	332.9051532162693	1220.0	0.003941895990844678	252.68502931649343	-0.08303706314598003	-0.0015220164893037236	-0.0003333230746689342	0.0001172398258688645	0.01868067868053913	0.018797918688505888	0.0008318872569361702	6.715016722679138	-7.695771932601929	115360.0	-3.6146211844361402	332.9052055279369	1220.0	64243.94267106056	6799.77420091629	517.4407114174282	38148.568336725235	19295.600133419037	612.5042965551283	108.0	35184800.0
35209200	1.5	28860.0	9494508.97094377	-3.6143641863757394	332.9052358287332	1220.0	0.0039393227018262676	252.85074432627735	-0.09756122515155141	-0.00042751721054301584	-0.00038600927680315644	2.730852855847843e-06	0.018669642508029938	0.018672373611479998	0.0009153720457106829	5.376193642616272	-7.695506930351257	115440.0	-3.61590975865489	332.9050984467873	1220.0	64279.2180480957	6803.435122013092	517.5209194848885	38169.42374372482	19306.359182357788	612.591916238552	107.0	35209200.0
35233600	1.5	28880.0	9501167.073154459	-3.6157306915420535	332.905110534504	1220.0	0.003936753188471456	253.01643235558674	-0.44991559172262896	0.0001323145358398392	-0.0017706857313432023	3.469076773399138e-06	0.019635463133454323	0.019638932310044765	0.0007414365973090753	1.2091239094734192	-7.69584333896637	115520.0	-3.6157483918742908	332.90513208784284	1220.0	64315.16226506233	6807.058876037598	517.6038674210726	38190.85055351257	19317.25283551216	612.6719179322515	106.0	35233600.0
35258000	1.5	28900.0	9507825.175810771	-3.615571505637117	332.90513281562414	1220.0	0.003934186748247176	253.1821382641626	-0.16975123690777139	-0.00021278597242968544	-0.000668670225460119	2.5131086687224524e-06	0.018884838558733463	0.018887351732701063	0.0009020933794090524	3.5128531455993652	-7.696603775024414	115600.0	-3.6147003165162186	332.90528108614615	1220.0	64350.78634309769	6810.785166025162	517.6789333464897	38211.84415149689	19328.157025575638	612.7563308783691	105.0	35258000.0
35282400	1.5	28920.0	9514483.282045595	-3.6145475542983396	332.90531174123777	1220.0	0.003931623321914807	253.34786553076327	-0.2876460820509763	0.00022542817431459028	-0.0011300297918244717	8.355480886734767e-06	0.018920572474598885	0.018928927835077047	0.000731886742869392	2.1692889630794525	-7.698324084281921	115680.0	-3.614106332548119	332.9053742995022	1220.0	64386.56709814072	6814.444948911667	517.7589703125409	38233.09784960747	19339.024299621582	612.8382745479961	104.0	35282400.0
35306800	1.5	28940.0	9521141.388561968	-3.6146844118273727	332.9053258186436	1220.0	0.003929063857387007	253.51355241272208	-0.0799550166927645	0.000431641424361473	-0.0003124524074357843	2.7076987635155092e-05	0.018771606497466564	0.018798683770000935	0.0009349833853775635	8.424593448638916	-7.699070692062378	115760.0	-3.6174970592733793	332.90527298760026	1220.0	64422.03936505318	6818.117723703384	517.8379346143421	38254.13571071625	19349.785930633545	612.9235474595837	103.0	35306800.0
35331200	1.5	28960.0	9527799.494355513	-3.6173635580933654	332.9052896772511	1220.0	0.003926507529625701	253.67925184275052	-0.13027120338600184	0.00025899391205097544	-0.000510493940083831	1.170475101730517e-06	0.01872636191546917	0.018727531656622887	0.0009859722049441189	5.690645337104797	-7.698638558387756	115840.0	-3.6188157746867904	332.9051535506946	1220.0	64458.037320137024	6821.827087879181	517.9140360032787	38275.54990887642	19360.660323381424	613.0035243057293	102.0	35331200.0
