Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
33037600	1.5	27080.0	1070974.0886781558	-356.35793396741343	2.0722517090136874	1220.0	0.037240208554596844	25.852696018979795	-0.07873001932463748	0.02781441072596515	-0.001896108120207561	0.05174299487299187	5.431034559899187	0.0015937746514843652	5.4326283779550115	1.3562609845019404	-0.08735536530296853	159518.0	-349.6839414982719	12.274336246515938	1220.0	43332.51931118965	6124.0581476688385	539.4723433933424	35689.49308466911	1518.9680788516998	887.9055721979191	196.0	33037600.0
33062000	1.5	27100.0	1071138.9775138125	-338.72143178422533	8.244441782836606	1220.0	0.03607937609810853	26.716665534369515	-1.3768539149710477	0.14051171053359482	-0.04460645708688682	0.41490187216054725	5.528189694627802	0.009636480693130734	5.537826162703492	1.3398500909196571	-0.08974081674154767	159565.0	-294.2193116020536	83.86709197141455	1220.0	43357.593947172165	6127.595495700836	539.5591145531151	35710.57598876953	1519.4224627017975	888.0473106410616	195.0	33062000.0
33086400	1.5	27120.0	1071704.9733484627	-298.3608119011204	28.299791732511597	1220.0	0.03319926483587398	29.12114891530473	0.33725537846181947	0.027786453861366717	0.012119120674869302	0.024529198678755297	5.87879048890256	0.01896735368682904	5.8977578054083155	1.4865585765305986	-0.09449364720506871	159753.0	-305.95564423666076	66.42380760828868	1220.0	43384.19139289856	6131.159470796585	539.643441955707	35732.07185578346	1520.960066318512	888.1532131179384	194.0	33086400.0
33110800	1.5	27140.0	1072187.1268831654	-306.16445325258053	24.10767673513076	1220.0	0.035820067479401405	26.917312008835758	0.3733981753441881	0.05224539248143978	0.015246581224403127	0.047893456371619986	4.103618522907825	0.019300280332050106	4.12291879476385	1.0459762805319852	-0.09199947515066637	159847.0	-300.13412510723765	75.60336644369801	1220.0	43409.67003107071	6134.6791224479675	539.7315709446193	35753.27534890175	1521.715559720993	888.284589556816	193.0	33110800.0
33135200	1.5	27160.0	1072757.448141065	-296.33657518551456	28.516062894972983	1220.0	0.034974722762368356	27.592077964259577	-0.26584504798371744	0.034668068800299885	-0.008085350777281966	0.030573440532378378	4.09831695861005	0.030365224095418097	4.128682169508428	1.0240851976770033	-0.0832224221939736	159894.0	-318.25763923287445	52.16308907582843	1220.0	43434.642386198044	6138.206590414047	539.8189114675089	35774.294949769974	1522.1408460140228	888.4280573465848	192.0	33135200.0
33159600	1.5	27180.0	1073197.1955837363	-309.6829447392864	21.987372133565525	1220.0	0.035925929862631295	26.835048496271764	342.85808646980115	4.06030866981266	12.463365023675262	0.7470042771298162	2.7426356077194214	0.027176516725027824	2.769812114695285	13.155818148496305	-0.07856580551634447	159941.0	-310.41822433788286	64.99080795886174	1220.0	43460.127274274826	6141.756112337112	539.9042129561512	35795.808578014374	1522.5625839233398	888.5596816674736	191.0	33159600.0
33184000	1.5	27200.0	1073653.4822338016	-306.76103581819876	22.814332503263877	1220.0	0.03575291198824095	26.96974971797815	0.34627692987944214	0.05272977012506824	0.014265650810006178	0.1252116041277793	1.7260951387121324	0.021289055295130036	1.747384195632123	0.4511117028429153	-0.06568593420880908	159988.0	-291.28811632808583	88.30882120182339	1220.0	43486.55702328682	6145.682052373886	539.9563419845655	35817.85400867462	1523.0209622383118	888.6776227351133	190.0	33184000.0
33208400	1.5	27220.0	1074237.4157535988	-295.41531701011866	29.196675989858214	1220.0	0.03465213161790522	27.858253541992394	-0.0009739501005474544	0.0011553758463668737	6.286790591400495e-06	0.0004038067163492088	1.5937915025873381	0.02474731171226248	1.6185388140221866	0.40464099052738617	-0.06487657989751791	160176.0	-292.07262797412096	88.00833236112277	1220.0	43513.357456207275	6149.45885014534	540.0215012287648	35839.5117995739	1524.386806488037	888.7830563433831	189.0	33208400.0
33232800	1.5	27240.0	1074799.6714987536	-296.8742676766669	28.112787257741825	1220.0	0.035487254545368274	27.17913115035601	-0.13660103815825694	0.022968672051861847	-0.004032500451974053	0.02115536775601596	1.191401544720569	0.02255309679783247	1.2139546436832307	0.2994561615459463	-0.06478152760958417	160364.0	-299.2186454933448	82.47708285174791	1220.0	43539.46097922325	6152.991101980209	540.1080458137625	35860.638716459274	1525.8311607837677	888.8991153515844	188.0	33232800.0
33257200	1.5	27260.0	1075318.7120873225	-302.05303029217623	25.952029428444696	1220.0	0.035608326432405316	27.083319273605376	-0.11330065491827243	0.015395627266658041	-0.003486234046283258	0.01798082539809254	1.033407626316902	0.02192289239548621	1.0553305177612502	0.2603463952211625	-0.06448678081815548	160552.0	-304.883748978177	74.18820917965768	1220.0	43565.441334962845	6156.553912162781	540.1918098093424	35881.69317150116	1527.1942512989044	889.0186875680862	187.0	33257200.0
33281600	1.5	27280.0	1075791.1172207133	-307.10707945697294	23.62025666954	1220.0	0.03574263630875804	26.977790763994914	-0.24433252623582147	0.04220018903551466	-0.007224743052646206	0.04335481416993834	0.9560978437991856	0.017576830659775028	0.9736746746174837	0.23619392585564158	-0.06426443064466439	160646.0	-316.31739902164475	61.65723360487865	1220.0	43591.313724040985	6160.09533905983	540.2773523482434	35903.20869255066	1528.0096924304962	889.1401732558579	186.0	33281600.0
33306000	1.5	27300.0	1076180.818934167	-316.3582565881097	19.48508567268199	1220.0	0.03599708815048624	26.780024756988357	-0.17553337885344286	0.04142603541704569	-0.00482747376364636	0.03595981039750846	1.3186386646108423	0.019068335282041677	1.337707000844022	0.3295992755509438	-0.06421110763194714	160693.0	-325.23694033438363	50.37604239035892	1220.0	43616.525774002075	6163.661849021912	540.360597576994	35924.4356405735	1528.428284406662	889.277788387918	185.0	33306000.0
33330400	1.5	27320.0	1076504.8290193775	-323.32479062397476	16.200504260517423	1220.0	0.0362015247005543	26.623145938510387	-0.5994406105514536	0.05200270982459186	-0.019818087841962855	0.043227575221495264	1.5498787190051788	0.017272306863773373	1.5671510265228596	0.37196967132548076	-0.06421191150203662	160740.0	-339.21297242284624	30.79614303780513	1220.0	43641.64456701279	6167.230135917664	540.4435908088672	35945.56745052338	1528.8469805717468	889.4175000728885	184.0	33330400.0
33354800	1.5	27340.0	1076709.0135553859	-335.3329176292658	10.209226800419739	1220.0	0.03659259064266988	26.32793667890571	-1.3728122990182108	0.11633820619751162	-0.04597764363690891	0.20511180862903278	2.208357668937521	0.016463222239721326	2.224820890325181	0.5102275800197683	-0.06399981281224718	160787.0	-366.0919459637227	1.9493806424742912	1220.0	43667.41526508331	6170.824458122253	540.5242075246081	35967.32096862793	1529.2698383331299	889.5422032289891	183.0	33354800.0
33379200	1.5	27360.0	1076741.699313846	-361.690543990401	1.6342879229983474	1220.0	0.03717574818138691	25.89925687899614	-0.1362070501484769	0.04619784670029866	-0.003346159400403602	0.03492379825023922	3.160743425923881	0.007322855782529987	3.1680662767261483	0.7886704096557402	-0.06373272645980757	160928.0	-375.27471669439484	1.5863018546452148	1220.0	43693.36832714081	6174.456568956375	540.6014217967339	35988.58190369606	1530.3298544883728	889.6633307259667	182.0	33379200.0
33403600	1.5	27380.0	1076774.8049492661	-370.25528740706176	1.655281771007959	1220.0	0.0371712892748841	25.902483597083087	0.004850487353557602	0.010451949885761794	0.000568811295139239	0.006689038575983586	3.274077388200356	0.0037608328188690277	3.277838215548942	0.8200283641827867	-0.06377823741987663	161116.0	-378.25666547464283	1.7275648796130856	1220.0	43719.783082962036	6178.182324171066	540.670350069052	36009.882720947266	1531.7180378437042	889.7755909403519	181.0	33403600.0
33428000	1.5	27400.0	1076810.5235986395	-371.14440933787586	1.7859324686696691	1220.0	0.037146930337609047	25.920124783165722	-0.0562442881418458	0.02948528396771519	-0.0009940148482414856	0.024272216055443146	4.032960209440678	0.003442932635294735	4.03640311322314	1.0081067630585194	-0.06380795412663871	161257.0	-385.71460278907733	2.333227557981925	1220.0	43745.76026701927	6181.771389007568	540.7511519989513	36031.22991681099	1532.758961200714	889.8948433979351	180.0	33428000.0
33452400	1.5	27420.0	1076858.2723072593	-376.2556819813389	2.387435430983773	1220.0	0.03704015269628423	25.99772887546215	0.0006982032407788555	0.0017156335257397508	8.940888462283724e-05	0.0018783542784265282	4.7360947829611755	0.0033454422893478184	4.739440221735771	1.1849494646204277	-0.06384176408198285	161445.0	-386.50278592768706	2.391555091123471	1220.0	43772.032736063	6185.37563419342	540.8305328308849	36052.51063680649	1534.146465063095	890.0073211973953	179.0	33452400.0
33476800	1.5	27440.0	1076907.6438638517	-377.45157908375205	2.4685778296235776	1220.0	0.037105428900622225	25.950234227941532	-0.033179985572326355	0.011020996050319807	-0.0008222187828084627	0.01970214254477933	5.434353086542577	0.003381577859127378	5.437734667291032	1.3586114473799438	-0.06376869239388624	161633.0	-378.92309523932096	1.4707948070375956	1220.0	43798.62889313698	6188.99583530426	540.9084266794345	36074.08266353607	1535.5503942966461	890.1123802118033	178.0	33476800.0
33501200	1.5	27460.0	1076938.410178607	-368.971928564231	1.538315737765831	1220.0	0.03718076680804692	25.89562604135354	0.005297725247417357	0.0018442129382511916	0.00026554274236590216	0.001641047936573159	5.866867019775065	0.0022884913496648354	5.869155504602063	1.467554419598681	-0.0639218244543101	161821.0	-380.0546378686017	1.589571979698597	1220.0	43825.04944705963	6192.652905464172	540.9830085978136	36095.51090168953	1536.8856399059296	890.2223371017786	177.0	33501200.0
33525600	1.5	27480.0	1076971.3444917032	-369.8816857969591	1.6467156548057726	1220.0	0.03715820114134208	25.911959386736935	-0.008484272979833975	0.004402030468670691	-0.00015168878712986693	0.005632404249750987	6.155953279201018	0.0022997826516152706	6.158253062278669	1.5394115758703106	-0.06441340472628462	162009.0	-383.55101312657484	1.866744587380616	1220.0	43851.56928610802	6196.285209178925	541.0596650770133	36117.03079676628	1538.2532801628113	890.329227938044	176.0	33525600.0
33550000	1.5	27500.0	1077009.103165289	-372.6304555632238	1.8879336792893562	1220.0	0.037122975259718645	25.937496065545126	-0.13673017160134748	0.013782579368822514	-0.00456418048197653	0.042966121142640944	6.715899799732452	0.0026615678488792096	6.718561360176574	1.6750761587569054	-0.06456585268073894	162103.0	-372.0198768916959	1.1527201466757662	1220.0	43877.689663887024	6199.874340057373	541.1399999389267	36138.82747960091	1538.9878442287445	890.4444090414398	175.0	33550000.0
33574400	1.5	27520.0	1077034.094762399	-361.26982459671115	1.2495798555067332	1220.0	0.037200538416030396	25.88133136183539	-0.11922368648997012	0.05909528575857428	-0.002236808563959995	0.1378957785522327	5.1706424089188285	0.001451003715703066	5.17209340156393	1.2907865465955535	-0.06465919609082506	162197.0	-382.791924883984	1.8721729446756845	1220.0	43903.413140296936	6203.426248073578	541.2234893648691	36160.23430657387	1539.7525856494904	890.5679488956434	174.0	33574400.0
33598800	1.5	27540.0	1077073.2557194252	-372.6646801704317	1.9580478513064759	1220.0	0.037053737863277966	25.987830585131007	-0.1798473326291176	0.028434962108533114	-0.0056103949854592675	0.08422148340391591	6.213995233495184	0.002449266099806955	6.216444492340089	1.5485007306362715	-0.06470664495483358	162244.0	-367.13757642927754	1.4565517740712624	1220.0	43929.125083208084	6207.138074159622	541.2929372374064	36181.80957055092	1540.1774384975433	890.6953918397929	173.0	33598800.0
33623200	1.5	27560.0	1077104.6074650758	-358.01510359840006	1.5675872825334387	1220.0	0.03717818394248846	25.897494550753645	-0.3942295439699863	0.06298651319601514	-0.012315014337690788	0.14283330758979065	4.493011922278301	0.0012690696080136015	4.494281004083915	1.1112552399330946	-0.06474600454911274	162338.0	-407.15858921377753	3.8704741690687507	1220.0	43955.14715909958	6210.763140201569	541.3698645559484	36203.47379040718	1540.9102284908295	890.8133189606539	172.0	33623200.0
33647600	1.5	27580.0	1077183.746311648	-391.34597172596267	3.956942328614575	1220.0	0.03668765334138225	26.257126278830125	-0.14281501014657474	0.038877941788164304	-0.0038132071557349426	0.05112576354889475	5.662143699666286	0.004500147314405345	5.666643847810459	1.4128477560712938	-0.06483374504332848	162432.0	-386.87913382615363	1.7222352820764681	1220.0	43981.09475016594	6214.323401451111	541.4523484912762	36225.1231033802	1541.6482453346252	890.931334567073	171.0	33647600.0
33672000	1.5	27600.0	1077218.8461925231	-373.44433683535266	1.7549940437592337	1220.0	0.03716336376582901	25.908220857001123	-0.1232974234413593	0.017079696534795963	-0.003947408280729742	0.046153713748394005	5.919360399246215	0.003139227316615747	5.922499631313566	1.4766774951143466	-0.06502982910643232	162479.0	-378.1457508635625	1.2149992195985295	1220.0	44007.05089211464	6217.933144569397	541.5304284737826	36247.05149745941	1542.0662500858307	891.0501754751158	170.0	33672000.0
33696400	1.5	27620.0	1077244.6737671774	-366.34179379355925	1.2913787327116513	1220.0	0.037195551001226235	25.8849357808151	0.014079220469129534	0.004024295930185932	0.0006733702884608812	0.0039346693871614635	5.468549316233778	0.0020534320300360756	5.470602762191853	1.368324060389337	-0.06498751610993074	162667.0	-377.48074332333783	1.1805087667092249	1220.0	44033.72180199623	6221.578714609146	541.6052990035486	36268.715520620346	1543.427566766739	891.1528744119249	169.0	33696400.0
33720800	1.5	27640.0	1077270.425890137	-366.2443948752474	1.287606147978479	1220.0	0.03719595890035304	25.88464095465243	0.010775821667382538	0.004060507756335899	0.000551851493571235	0.004311701930806092	5.656484928536922	0.0018892447260441259	5.658374166235008	1.4151453917964978	-0.06512000467231926	162855.0	-377.89449775119743	1.2001107674127505	1220.0	44060.248192071915	6225.304038763046	541.673142227769	36290.16578555107	1544.7783677577972	891.2607314381601	168.0	33720800.0
33745200	1.5	27660.0	1077296.181552788	-366.80421894495237	1.2877831325485456	1220.0	0.03719606897610535	25.884561393904214	-0.005867920134791193	0.0029128195836823053	-0.00010991813263379437	0.0031931385090772767	5.935230572172934	0.001753092720544837	5.936983667789619	1.4841359977392445	-0.06547229079172967	163043.0	-379.38165786156003	1.2793148473417433	1220.0	44087.20612502098	6228.998334884644	541.7436028360238	36312.05251431465	1546.1552758216858	891.3575673487653	167.0	33745200.0
33769600	1.5	27680.0	1077323.3728367859	-367.26509350392587	1.3595641998900623	1220.0	0.037181299601394324	25.895240637648378	-0.04792616542772196	0.00807852016725571	-0.0014815872041561236	0.027494311112256604	5.63351477291567	0.0019393489301429258	5.635454144038206	1.4073819454680103	-0.0653773427855038	163184.0	-368.476740651402	1.3373098287492264	1220.0	44113.456958293915	6232.623746871948	541.8199681466158	36333.61537337303	1547.217838048935	891.4693035267679	166.0	33769600.0
33794000	1.5	27700.0	1077353.3910498805	-356.9150431648986	1.5009106547289448	1220.0	0.037161921802475024	25.909264954467425	-0.33835527380096153	0.04979715392270938	-0.010723373827955966	0.07419760506897372	4.717788630343497	0.0010784088814769811	4.718867002649512	1.1689933804755517	-0.06539610598949679	163231.0	-386.0259615029531	1.5298760825039877	1220.0	44139.33504986763	6236.319330215454	541.8901472261921	36355.36324620247	1547.652473449707	891.5913248158323	165.0	33794000.0
33818400	1.5	27720.0	1077385.3440337742	-371.17847914295	1.5976491946789309	1220.0	0.037161334938253375	25.909689914573374	0.2121502161026001	0.03266753379052425	0.009097754504002136	0.06390343621085855	5.878565702032536	0.002623076724047039	5.881188768021603	1.4793949469606924	-0.06529916347341334	163278.0	-385.64346269325944	1.6168753128012163	1220.0	44164.9747838974	6239.890114307404	541.9710825108604	36377.0129532814	1548.0717163085938	891.71587340231	164.0	33818400.0
